customer_text,brand_reply,intent
@AppleSupport how can I add a Bank of America Merrill Lynch MasterCard to Wallet in Denmark? BAML has Apple Pay support but Wallet denies it,@389148 Glad to help! We've got an excellent guide to share with you. Let us know if this information helps: https://t.co/Saz92f9xOE,feature_howto
"@AppleSupport why have all my messages disappeared?! Contacted Apple support via phone, but the only suggestion was to update my software, which has done nothing!","@814880 We're happy to help with this. Meet us in DM with some details. Please include the country you're in, and we'll get started. https://t.co/GDrqU22YpT",device_troubleshooting
@AppleSupport Ok you guys solved the problem that quick thanks guys!,@817565 You're welcome. Please feel free to reach back out to us if you need assistance in the future.,other_general
@385431 @115858 my phone randomly freezes and won’t accept calls lol,@269982 You're in the right place for help. Let us know the iOS version running on the iPhone and we'll go from there.,device_troubleshooting
"Hi, @AppleSupport could you kindly FIX THIS DAMN I️ GLITCH. 🤬",@516278 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
@AppleSupport @115858 so disappointed with new iPhone 8. It just won’t shut off. Every time I get a text or message it stays on. #rubbish,@444436 Hi. We'd like to help. Could you give us more information about the issue you're having?,device_troubleshooting
"@200276 @AppleSupport Nope, I got nothin.",@543012 Hello. We're here to help. Are you only experiencing this issue while listening to music?,other_general
@AppleSupport Apple Pay Not Working in my 8+. Help Plz https://t.co/I05TgvIZYd,@201683 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport Doesn’t show the signal bars. No, I haven’t had the chance to test with others networks. iPhone and MacBook works fine with my network.","@701329 Alright, for troubleshooting let's start with the following article: https://t.co/sXbhzfS2lM

If the issue continues after completing the steps, let us know in a DM and we'll continue from there. https://t.co/GDrqU22YpT",other_general
"@AppleSupport New album, Liam G As You Were, won’t download on Apple Music. Singles downloaded fine before but rest of album won’t now",@188596 We'd like to look into this with you so you can download &amp; enjoy your music. Are all of the songs downloading individually?,other_general
@TwitterSupport @115858 Anyone else having this problem with Twitter notifications on Apple Watch? #watchos4 https://t.co/U58nuy0mvE,"@297376 Let us know which watchOS version you're using in DM, and we'll continue working together there. https://t.co/GDrqU22YpT",other_general
@115858 @AppleSupport why?! https://t.co/wpzghPHUpB,@337597 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_general
@AppleSupport I’ve tried restarting it multiple times but it still won’t let me and I only have one user account,@520312 Thank you for letting us know. Could you DM us which Mac and macOS you're using?,device_troubleshooting
@AppleSupport I'm confused by this concept. Shouldn't updating your details not trigger a transaction when it's not yet due?,"@567298 Thanks for reaching out. We want to help. When getting charged, are you being charged the full amount for Apple Music or less?",other_general
@AppleSupport anyway to check out over all health of my iphone ?,@552945 We can look into some options. Have you been experiencing any particular issues with your device? Let us know in DM. https://t.co/GDrqU22YpT,other_general
"@AppleSupport i have problem with my icloud, i forget my old number, and i can't get my last back up, help me","@343912 Hey there. We've received your DM, and look forward to working together with you there. Be on the look out for our response.",account_access
@AppleSupport Continued from previous tweet. I have now scared to give the credit card credentials to apple. Please help to me to be secure.,@478320 DM us where the charges come from and we'll work to get this figured out. https://t.co/GDrqU22YpT,other_general
"@AppleSupport I’m aware that a restart will probably do the trick and solve this issue temporarily, but this bug has been happening recently on my iPhone X with the top icons malfunctioning and getting misplaced (disappearing at times too!) https://t.co/2aj6h5USqP",@279186 We'll be happy to assist as best we can. DM us what version of iOS you're running and we'll continue there. https://t.co/GDrqU22YpT,device_troubleshooting
@36518 @AppleSupport I can’t get this message off &amp; can’t use Strava on my Apple Watch (Series 2). Fine on my iPhone. Any ideas? https://t.co/nAf465lJJW,@457246 Let's get this figured out. Please DM us with which watchOS is installed and iOS. https://t.co/GDrqU22YpT,other_general
@AppleSupport I have an issue with my FaceTime Live Photos,@448430 We'd like to hear more about what's going on. What happens when you try to take a FaceTime Photo?,other_general
@462120 @462121 @115858 I️ can’t even send an email right now https://t.co/QkbA29a3gb,@219405 Let us help you out. Send us a DM and tell us which device you're using. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport playing RuneScape lol,@741752 DM us your country and we'll continue there. https://t.co/GDrqU22YpT,other_general
@AppleSupport explain👇🏾 https://t.co/YlorroGr8L,"@482956 Thanks for reaching out. This article has more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",other_general
Wtf is up with this “i” changing to I️ thing ? It’s pissing me off @AppleSupport,@512726 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
Vai atualizar e é capaz do telefone explodir de tão quente que fica. @AppleSupport ajuda aí sua ridícula,"@266255 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",other_general
@115858 @AppleSupport What in the world is going on with my 7+? I use this phone a lot for work- unreal. Any updates on the way? That actually have been tested and work??,@614457 Reach out to us via DM and let us know what's going with your iPhone. We maybe able to help resolve your issue. https://t.co/GDrqU22YpT,other_general
Wtf is going on with my I’s “I️” me traí asta la verga @115858,@498946 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,device_troubleshooting
@115858 @115858 ios11 is deeply flawed and I️ want this issue rectified!!!!,@588566 We'd love to help! Have you already updated to iOS 11.1? DM us details about what's going on and we'll work together. https://t.co/GDrqU22YpT,device_troubleshooting
"Facing software issues with the new iOS update. After I finish a call, I can’t re-access my contacts without rebooting phone. @115858","@609887 Are you on 11.0.2? Also, are you trying to get to Contacts through in the Phone app or the Contacts app? Let us know in DM. https://t.co/GDrqU22YpT",device_troubleshooting
Anyone having iphone reset issue every few minutes? Phone goes black and reset #iphone #apple @115858 @AppleSupport https://t.co/NnAuVv4t8s,"@240064 It's important to us that you're able to use your iPhone normally, and without interruption. Message us in DM where we can learn a bit more about your iPhone and the behavior you're seeing, and plan the best next steps. https://t.co/GDrqU2kzhr",other_general
@AppleSupport Any way for you guys to check my battery health? The battery seems to drain very quickly.,@461989 We'd be happy to look into any battery concerns you may have. What's going on?,device_troubleshooting
"@AppleSupport Can I buy a phone using my credit card, and another person pick up at Apple Store without carrying the credit card ?",@386626 Yes you can! They'd just need to bring a government issued ID and the Order Number. Find out more here :https://t.co/w2STuzwc0B,feature_howto
